col0,col1,col2,col3,col4
chr17,2074111,2087474,chr17:2074111-2087474,3.11
chr15,97128054,97130630,chr15:97128054-97130630,3.03
chr8,49491647,49497018,chr8:49491647-49497018,3.02
chr5,77146826,77149236,chr5:77146826-77149236,2.95
chr20,21214790,21217232,chr20:21214790-21217232,2.93
chr1,213498112,213501390,chr1:213498112-213501390,2.92
chr1,10722544,10750657,chr1:10722544-10750657,2.92
chr3,71096152,71102173,chr3:71096152-71102173,2.92
chr7,90753895,90758515,chr7:90753895-90758515,2.88
chr10,77792901,77797889,chr10:77792901-77797889,2.88
chr7,27134688,27220940,chr7:27134688-27220940,2.85
chr5,76940324,76941905,chr5:76940324-76941905,2.85
chr10,119309200,119313574,chr10:119309200-119313574,2.82
chr9,82224085,82229514,chr9:82224085-82229514,2.81
chr9,128520681,128527214,chr9:128520681-128527214,2.81
chr18,22807496,22814791,chr18:22807496-22814791,2.8
chr3,71443753,71452835,chr3:71443753-71452835,2.8
chr13,95358001,95361892,chr13:95358001-95361892,2.78
chr1,61913109,61921139,chr1:61913109-61921139,2.77
chr2,105697178,105698158,chr2:105697178-105698158,2.77
chr15,96862902,96904818,chr15:96862902-96904818,2.72
chr9,128391080,128400278,chr9:128391080-128400278,2.72
chr1,243893168,243896501,chr1:243893168-243896501,2.72
chr2,175203263,175208242,chr2:175203263-175208242,2.71
chr7,50343744,50362927,chr7:50343744-50362927,2.71
chr2,162093712,162096390,chr2:162093712-162096390,2.69
chr1,44988731,44991682,chr1:44988731-44991682,2.68
chr1,10795106,10800058,chr1:10795106-10800058,2.68
chr8,77598007,77600645,chr8:77598007-77600645,2.67
chr2,145209100,145221140,chr2:145209100-145221140,2.67
chr9,81471083,81473114,chr9:81471083-81473114,2.67
chr13,106015563,106016927,chr13:106015563-106016927,2.67
chr1,10850682,10857051,chr1:10850682-10857051,2.67
chr2,60752736,60764746,chr2:60752736-60764746,2.66
chr14,99721772,99741541,chr14:99721772-99741541,2.66
chr2,172957645,172968172,chr2:172957645-172968172,2.66
chr7,92375723,92386327,chr7:92375723-92386327,2.65
chr14,99691898,99703537,chr14:99691898-99703537,2.65
chr18,53086058,53091727,chr18:53086058-53091727,2.65
chr1,216772416,216775341,chr1:216772416-216775341,2.64
chr9,83727123,83729714,chr9:83727123-83729714,2.62
chr2,100494263,100500416,chr2:100494263-100500416,2.62
chr5,124743005,124749997,chr5:124743005-124749997,2.6
chr1,88926796,88929544,chr1:88926796-88929544,2.6
chr9,83411571,83414428,chr9:83411571-83414428,2.59
chr14,36911162,36914360,chr14:36911162-36914360,2.59
chr1,97609201,97611770,chr1:97609201-97611770,2.59
chr9,116726436,116730118,chr9:116726436-116730118,2.58
chr11,16377523,16379456,chr11:16377523-16379456,2.57
chr10,76177689,76179072,chr10:76177689-76179072,2.56
chr1,61085646,61087871,chr1:61085646-61087871,2.56
chr3,71486553,71508874,chr3:71486553-71508874,2.55
chr18,53065432,53075709,chr18:53065432-53075709,2.54
chr18,76480981,76483257,chr18:76480981-76483257,2.54
chr1,10925202,10927857,chr1:10925202-10927857,2.54
chr3,71029071,71035430,chr3:71029071-71035430,2.53
chr1,243876096,243878135,chr1:243876096-243878135,2.53
chr9,128591600,128593078,chr9:128591600-128593078,2.53
chr6,98116085,98117676,chr6:98116085-98117676,2.52
chr16,49729641,49738499,chr16:49729641-49738499,2.52
chr18,22743674,22746351,chr18:22743674-22746351,2.52
chr15,67198974,67201737,chr15:67198974-67201737,2.52
chr2,145337267,145342166,chr2:145337267-145342166,2.51
chr2,19773065,19777002,chr2:19773065-19777002,2.51
chr3,71572951,71574540,chr3:71572951-71574540,2.5
