col0,col1,col2,col3,col4,col5,col6,col7,col8
chr2,241858808,241859043,236,+,1:1,2:2,R1C1-neg-1,M03249:277:000000000-BBBV9:1:1101:9903:4260
chr8,117085021,117085269,249,-,3:3,4:5,R1C1-neg-1,M03249:277:000000000-BBBV9:1:1105:12123:19367
chr14,22547665,22548191,527,+,5:5,3:3,R1C1-neg-1,M03249:277:000000000-BBBV9:1:1108:26159:11709
chr4,126376609,126376883,275,+,2:2,6:4,R1C1-neg-1,M03249:277:000000000-BBBV9:1:2104:14139:25338
chr13,53834041,53834256,216,-,4:4,5:6,R1C1-neg-1,M03249:277:000000000-BBBV9:1:2106:23757:17985
chr17,19922119,19922376,258,+,5:5,1:4,R1C1-neg-2,M03249:277:000000000-BBBV9:1:1105:7035:17352
chr2,230973697,230974140,444,-,1:1,5:2,R1C1-neg-2,M03249:277:000000000-BBBV9:1:2101:5123:20740
chr13,35749498,35749882,385,+,4:4,4:5,R1C1-neg-2,M03249:277:000000000-BBBV9:1:2107:11482:27114
chr8,88033428,88033748,321,+,2:2,2:1,R1C1-neg-2,M03249:277:000000000-BBBV9:1:2112:18566:14288
chr9,112203099,112203510,412,+,3:3,3:3,R1C1-neg-2,M03249:277:000000000-BBBV9:1:2114:6565:21422
chr7,11564714,11565110,397,-,4:7,10:7,R1C1-neg-3,M03249:277:000000000-BBBV9:1:2109:21484:18301
chr13,53833729,53834256,528,-,9:12,3:4,R1C1-neg-3,M03249:277:000000000-BBBV9:1:2114:19803:3211
chr13,40262955,40263165,211,+,8:13,9:12,R1C1-neg-3,M03249:277:000000000-BBBV9:1:2114:14833:3993
chr10,23904536,23904924,389,+,7:11,4:3,R1C1-neg-3,M03249:277:000000000-BBBV9:1:2114:17502:7701
chr3,133242040,133242288,249,-,4:4,11:11,R1C1-neg-4,M03249:277:000000000-BBBV9:1:2101:27687:8673
chr14,88990883,88991247,365,-,12:12,3:3,R1C1-neg-4,M03249:277:000000000-BBBV9:1:2102:23585:17622
chr3,161020951,161021325,375,-,5:5,4:8,R1C1-neg-4,M03249:277:000000000-BBBV9:1:2103:27341:13304
chr4,83988839,83989109,271,-,7:7,10:1,R1C1-neg-4,M03249:277:000000000-BBBV9:1:2106:8772:27081
chr1,97657740,97658212,473,+,1:1,6:10,R1C1-neg-4,M03249:277:000000000-BBBV9:1:2110:2847:13219
chrX,135416931,135417189,259,+,13:14,5:4,R1C1-neg-4,M03249:277:000000000-BBBV9:1:2111:19453:2198
chr4,34850896,34851172,277,-,6:6,1:7,R1C1-neg-4,M03249:277:000000000-BBBV9:1:2111:14890:22797
chr7,142801368,142801663,296,+,9:10,8:9,R1C1-neg-4,M03249:277:000000000-BBBV9:1:2112:8924:4553
chr1,158697842,158698084,243,+,1:1,1:1,R1C1-pos-1,M03249:277:000000000-BBBV9:1:2114:22059:11493
chr11,85179818,85180103,286,+,1:4,5:3,R1C3-neg-1,M03249:277:000000000-BBBV9:1:1111:16202:26070
chr11,92814445,92814651,207,-,6:7,6:3,R1C3-neg-2,M03249:277:000000000-BBBV9:1:1103:5563:21558
chr6,11447170,11447544,375,-,4:4,5:8,R1C3-neg-2,M03249:277:000000000-BBBV9:1:1105:17080:17024
chr1,96808801,96809025,225,-,1:1,10:4,R1C3-neg-2,M03249:277:000000000-BBBV9:1:1108:23676:23188
chr3,133242140,133242288,149,-,2:2,4:6,R1C3-neg-2,M03249:277:000000000-BBBV9:1:2105:25611:13310
chr6,161046315,161046514,200,+,3:5,1:1,R1C3-neg-2,M03249:277:000000000-BBBV9:1:2106:14597:21022
chr11,8117656,8117949,294,+,5:8,7:2,R1C3-neg-2,M03249:277:000000000-BBBV9:1:2110:16186:26091
chr12,106433611,106433816,206,+,7:9,2:10,R1C3-neg-2,M03249:277:000000000-BBBV9:1:2111:15003:2350
chr11,8117656,8117949,294,+,5:8,7:2,R1C3-neg-2,M03249:277:000000000-BBBV9:1:2112:15321:22300
chr5,108250025,108250278,254,-,4:9,3:7,R1C3-neg-3,M03249:277:000000000-BBBV9:1:1106:16631:9634
chr9,112203099,112203491,393,+,5:10,6:5,R1C3-neg-3,M03249:277:000000000-BBBV9:1:1113:23686:23358
chr4,134033386,134033639,254,+,3:8,1:2,R1C3-neg-3,M03249:277:000000000-BBBV9:1:2104:20350:6085
chr1,241479881,241480234,354,-,1:1,2:6,R1C3-neg-3,M03249:277:000000000-BBBV9:1:2105:15486:23385
chr3,133242135,133242288,154,-,2:2,8:1,R1C3-neg-3,M03249:277:000000000-BBBV9:1:2108:11092:18200
chrX,82121693,82121952,260,+,7:7,1:6,R1C3-neg-4,M03249:277:000000000-BBBV9:1:1109:17900:3926
chr4,63674465,63674805,341,+,5:4,7:3,R1C3-neg-4,M03249:277:000000000-BBBV9:1:2105:17681:21945
chr4,2950560,2950809,250,-,6:3,4:1,R1C3-neg-4,M03249:277:000000000-BBBV9:1:2111:28327:15459
chr5,30047286,30047656,371,-,1:1,1:1,R1C3-pos-1,M03249:277:000000000-BBBV9:1:2106:15123:6521
chr1,241742468,241742719,252,+,1:1,1:1,R1C3-pos-2,M03249:277:000000000-BBBV9:1:1104:14284:20650
chr3,65045563,65045796,234,-,1:1,1:1,R1C3-pos-4,M03249:277:000000000-BBBV9:1:2111:27887:15792
